,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1800859,10.42.0.211-46.166.184.102-43783-80-6,10.42.0.211,43783,46.166.184.102,80,6,31-08-2017 09:43,36080,3,0,0,0,0,0,0,0,0,0,0,0,0,83.14855876,18040,25341.3,35959,121,36080,18040,25341.3,35959,121,0,0,0,0,0,0,0,0,0,96,0,83.1486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1414,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_PORNDROID
278720,10.42.0.211-69.192.221.113-42648-443-6,10.42.0.211,42648,69.192.221.113,443,6,14-06-2017 11:26,46813,6,13,457,16208,457,0,76.1667,186.569,1448,0,1246.77,494.512,355991,405.8701643,2600.72,8814.77,37687,5,46813,9362.6,19968,45072,69,4788,399,1044.44,3670,5,1,0,0,0,192,416,128.17,277.701,0,1448,856.1,684.4782031,468510,0,1,0,0,1,0,0,0,2,901.158,76.1667,1246.77,192,0,0,0,0,0,0,6,457,13,16208,2229,1073,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
1620509,10.42.0.1-10.42.0.42-53-35302-17,10.42.0.42,35302,10.42.0.1,53,17,23-06-2017 07:15,61362,1,1,38,86,38,38,38,0,86,86,86,0,2020.79,32.59346175,61362,0,61362,61362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.2967,16.2967,38,86,54,27.71281292,768,0,0,0,0,0,0,0,0,1,81,38,86,20,0,0,0,0,0,0,1,38,1,86,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
2465867,180.149.136.194-10.42.0.151-80-34469-6,10.42.0.151,34469,180.149.136.194,80,6,30-06-2017 04:15,258198,1,1,0,0,0,0,0,0,0,0,0,0,0,7.745993385,258198,0,258198,258198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.873,3.873,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,1369,137,0,20,0,0,0,0,0,0,0,0,SMSMALWARE_FAKENOTIFY
1210405,172.217.12.174-10.42.0.151-443-58323-6,10.42.0.151,58323,172.217.12.174,443,6,21-07-2017 11:18,4327510,2,0,0,0,0,0,0,0,0,0,0,0,0,0.46215964,4327510,0,4327510,4327509,4327510,4327510,0,4327510,4327510,0,0,0,0,0,0,0,0,0,64,0,0.46216,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1419,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
1703759,10.42.0.211-104.88.74.223-52868-443-6,10.42.0.211,52868,104.88.74.223,443,6,23-08-2017 10:24,15161500,6,4,568,152,517,0,94.6667,207.904,152,0,38,76,47.4886,0.659563867,1684610,4971740,14942300,53,15161500,3032310,6700570,15018500,2693,195397,65132.3,57766.5,110340,53,0,0,0,0,200,136,0.395738,0.263826,0,517,65.4545,156.8013799,24586.7,0,0,0,1,0,0,0,0,0,72,94.6667,38,200,0,0,0,0,0,0,6,568,4,152,65535,939,2,32,0,0,0,0,0,0,0,0,RANSOMWARE_KOLER
2571427,203.205.179.172-10.42.0.211-80-51389-6,10.42.0.211,51389,203.205.179.172,80,6,11-07-2017 05:47,8822560,2,0,0,0,0,0,0,0,0,0,0,0,0,0.226691547,8822560,0,8822560,8822561,8822560,8822560,0,8822560,8822560,0,0,0,0,0,0,0,0,0,64,0,0.226692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,2199,-1,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_PLANKTON
2186058,172.217.10.110-10.42.0.151-443-35661-17,10.42.0.151,35661,172.217.10.110,443,17,26-06-2017 03:55,310046,11,12,4642,2997,1350,38,422,509.616,1350,26,249.75,395.414,24638.3,74.18254066,14093,22711.6,84254,46,310046,31004.6,59017.9,187982,113,266366,24215.1,30375.7,84254,46,0,0,0,0,352,384,35.4786,38.7039,26,1350,374.542,488.1253384,238266,0,0,0,0,0,0,0,0,1,390.826,422,249.75,352,0,0,0,0,0,0,11,4642,12,2997,-1,-1,10,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAPPAL
1716487,172.217.10.227-10.42.0.211-443-56785-6,10.42.0.211,56785,172.217.10.227,443,6,23-08-2017 03:19,1210460,3,0,0,0,0,0,0,0,0,0,0,0,0,2.478396643,605230,775845,1153840,56625,1210460,605230,775845,1153840,56625,0,0,0,0,0,0,0,0,0,96,0,2.4784,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,190,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_KOLER
70284,10.42.0.255-10.42.0.1-8612-8612-17,10.42.0.1,8612,10.42.0.255,8612,17,13-06-2017 09:49,25770200,8,0,128,0,16,16,16,0,0,0,0,0,4.96698,0.31043641,3681450,5358720,13856400,10135,25770200,3681450,5358720,13856400,10135,0,0,0,0,0,0,0,0,0,256,0,0.310436,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,18,16,0,256,0,0,0,0,0,0,8,128,0,0,-1,-1,7,32,2218590,3123210,4427040,10146,10661400,4518320,13856400,7466500,ADWARE_EWIND
2247786,217.69.133.211-10.42.0.42-443-47759-6,217.69.133.211,443,10.42.0.42,47759,6,28-06-2017 02:16,4067,1,1,0,0,0,0,0,0,0,0,0,0,0,491.7629702,4067,0,4067,4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,245.881,245.881,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,14600,1505,0,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAV
1716827,10.42.0.211-10.42.0.1-14015-53-17,10.42.0.211,14015,10.42.0.1,53,17,23-08-2017 03:04,548505,1,1,26,78,26,26,26,0,78,78,78,0,189.606,3.646274874,548505,0,548505,548505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.82314,1.82314,26,78,43.3333,30.022214,901.333,0,0,0,0,0,0,0,0,1,65,26,78,32,0,0,0,0,0,0,1,26,1,78,-1,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_KOLER
1794431,10.42.0.211-64.71.142.56-39446-80-6,64.71.142.56,80,10.42.0.211,39446,6,31-08-2017 09:20,43,2,0,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,43,43,0,43,43,0,0,0,0,0,0,0,0,0,40,0,46511.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,29,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_PORNDROID
1791675,10.42.0.211-23.52.151.247-47203-443-6,10.42.0.211,47203,23.52.151.247,443,6,30-08-2017 03:18,73,2,0,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,73,73,0,73,73,0,0,0,0,0,0,0,0,0,40,0,27397.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_PORNDROID
2499850,192.229.173.173-10.42.0.42-80-35265-6,192.229.173.173,80,10.42.0.42,35265,6,14-07-2017 09:32,3625,1,1,0,0,0,0,0,0,0,0,0,0,0,551.7241379,3625,0,3625,3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,275.862,275.862,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,283,1369,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_NANDROBOX
1037550,172.217.12.134-10.42.0.211-443-53672-6,10.42.0.211,53672,172.217.12.134,443,6,07-07-2017 12:11,75850,2,0,0,0,0,0,0,0,0,0,0,0,0,26.36783125,75850,0,75850,75850,75850,75850,0,75850,75850,0,0,0,0,0,0,0,0,0,64,0,26.3678,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
569633,10.42.0.42-72.21.206.140-53842-443-6,72.21.206.140,443,10.42.0.42,53842,6,05-08-2017 01:19,6912,1,1,0,0,0,0,0,0,0,0,0,0,0,289.3518519,6912,0,6912,6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,144.676,144.676,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,608,2008,0,20,0,0,0,0,0,0,0,0,BENIGN
2101256,10.42.0.151-31.13.65.36-55771-443-6,10.42.0.151,55771,31.13.65.36,443,6,26-06-2017 01:35,617,3,0,0,0,0,0,0,0,0,0,0,0,0,4862.236629,308.5,140.714,408,209,617,308.5,140.714,408,209,0,0,0,0,0,0,0,0,0,96,0,4862.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1631,-1,0,32,0,0,0,0,0,0,0,0,SCAREWARE_AVFORANDROID
800765,10.42.0.42-119.146.74.31-36499-443-6,10.42.0.42,36499,119.146.74.31,443,6,02-07-2017 08:19,1464700,2,0,0,0,0,0,0,0,0,0,0,0,0,1.365463602,1464700,0,1464700,1464704,1464700,1464700,0,1464700,1464700,0,0,0,0,0,0,0,0,0,40,0,1.36546,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,2579,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
1369338,10.42.0.211-119.146.74.34-41618-80-6,10.42.0.211,41618,119.146.74.34,80,6,20-06-2017 06:32,518161,5,6,858,964,858,0,171.6,383.709,964,0,160.667,393.551,3516.28,21.22892306,51816.1,81589.3,254904,32,456385,114096,104700,256986,5108,263257,52651.4,49920.6,99882,32,0,0,0,0,144,156,9.64951,11.5794,0,964,151.833,355.3256722,126256,0,0,0,1,0,0,0,0,1,165.636,171.6,160.667,144,0,0,0,0,0,0,5,858,6,964,65535,4488,1,20,0,0,0,0,0,0,0,0,BENIGN
2113275,220.243.219.55-10.42.0.42-80-56311-6,10.42.0.42,56311,220.243.219.55,80,6,23-06-2017 01:59,903021,2,0,0,0,0,0,0,0,0,0,0,0,0,2.214787917,903021,0,903021,903021,903021,903021,0,903021,903021,0,0,0,0,0,0,0,0,0,40,0,2.21479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1389,-1,0,20,0,0,0,0,0,0,0,0,SCAREWARE_AVPASS
2120702,10.42.0.42-72.21.207.148-33942-443-6,10.42.0.42,33942,72.21.207.148,443,6,23-06-2017 04:43,12916900,9,8,363,5064,237,0,40.3333,84.7083,1460,0,633,716.398,420.147,1.316105257,807306,3141990,12589300,1,12916900,1614610,4434560,12589300,1,272171,38881.6,57235.3,152916,1,0,0,0,0,200,168,0.696762,0.619344,0,1460,301.5,554.865882,307876,0,0,0,1,0,0,0,0,0,319.235,40.3333,633,200,0,0,0,0,0,0,9,363,8,5064,65535,300,2,20,327582,0,327582,327582,12589300,0,12589300,12589300,SCAREWARE_AVPASS
2479982,172.217.12.174-10.42.0.211-443-60350-6,10.42.0.211,60350,172.217.12.174,443,6,30-06-2017 04:24,193533,9,8,1014,5402,675,0,112.667,224.34,1418,0,675.25,651.656,33152,87.84031664,12095.8,15355.4,37446,8,193533,24191.6,18241.2,46702,280,153998,21999.7,28410.1,67140,8,0,0,0,0,296,264,46.5037,41.3366,0,1418,356.444,534.1407858,285306,0,0,0,1,0,0,0,0,0,377.412,112.667,675.25,296,0,0,0,0,0,0,9,1014,8,5402,65535,351,3,32,0,0,0,0,0,0,0,0,SMSMALWARE_JIFAKE
1865210,10.42.0.151-23.194.140.128-39312-443-6,10.42.0.151,39312,23.194.140.128,443,6,24-08-2017 01:23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,10,10,0,10,10,0,0,0,0,0,0,0,0,0,40,0,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
1279957,10.42.0.151-10.42.0.1-63587-53-17,10.42.0.151,63587,10.42.0.1,53,17,18-06-2017 05:35,258489,1,1,45,108,45,45,45,0,108,108,108,0,591.901,7.737273153,258489,0,258489,258489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.86864,3.86864,45,108,66,36.37306696,1323,0,0,0,0,0,0,0,0,1,99,45,108,20,0,0,0,0,0,0,1,45,1,108,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
1660680,10.42.0.211-10.42.0.1-3626-53-17,10.42.0.211,3626,10.42.0.1,53,17,29-08-2017 03:47,510790,1,1,34,94,34,34,34,0,94,94,94,0,250.592,3.915503436,510790,0,510790,510790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,1.95775,1.95775,34,94,54,34.64101615,1200,0,0,0,0,0,0,0,0,1,81,34,94,40,0,0,0,0,0,0,1,34,1,94,-1,-1,0,40,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
1900639,180.76.147.76-10.42.0.42-80-57657-6,10.42.0.42,57657,180.76.147.76,80,6,28-08-2017 01:19,608462,3,4,450,657,450,0,150,259.808,657,0,164.25,328.5,1819.34,11.50441605,101410,155692,303920,21,306943,153472,215931,306158,785,304542,101514,175277,303906,21,0,0,0,0,104,136,4.93046,6.57395,0,657,138.375,262.1253449,68709.7,0,0,0,1,0,0,0,0,1,158.143,150,164.25,104,0,0,0,0,0,0,3,450,4,657,65535,400,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_SVPENG
2478059,172.217.7.10-10.42.0.211-443-55971-6,10.42.0.211,55971,172.217.7.10,443,6,30-06-2017 01:08,103859000,2,0,31,0,31,0,15.5,21.9203,0,0,0,0,0.298483,0.019256961,103859000,0,103859000,103858549,103859000,103859000,0,103859000,103859000,0,0,0,0,0,1,0,0,0,64,0,0.019257,0,0,31,20.6667,17.89785834,320.333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,1404,-1,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_JIFAKE
61410,10.42.0.151-69.147.64.78-42606-443-6,10.42.0.151,42606,69.147.64.78,443,6,13-06-2017 08:31,10295800,9,6,372,3956,246,0,41.3333,87.3327,1460,0,659.333,673.551,420.366,1.456906738,735413,2687660,10073200,5,10295800,1286970,3550230,10073200,184,184353,36870.6,51303,118727,5,0,0,0,0,200,132,0.874144,0.582763,0,1460,270.5,502.1519026,252157,0,0,0,1,0,0,0,0,0,288.533,41.3333,659.333,200,0,0,0,0,0,0,9,372,6,3956,65535,62,2,20,0,0,0,0,0,0,0,0,ADWARE_EWIND
778477,10.42.0.42-101.251.204.125-52106-80-6,10.42.0.42,52106,101.251.204.125,80,6,01-07-2017 08:46,510803,3,2,502,376,502,0,167.333,289.83,376,0,188,265.872,1718.86,9.788509465,127701,144809,254035,616,256768,128384,180691,256152,616,258635,258635,0,258635,258635,0,0,0,0,104,72,5.87311,3.9154,0,502,146.333,230.1735577,52979.9,0,0,0,1,0,0,0,0,0,175.6,167.333,188,104,0,0,0,0,0,0,3,502,2,376,65535,400,1,32,0,0,0,0,0,0,0,0,BENIGN
1908599,209.85.201.155-10.42.0.42-443-43295-6,10.42.0.42,43295,209.85.201.155,443,6,28-08-2017 03:03,50037,1,1,0,0,0,0,0,0,0,0,0,0,0,39.97042189,50037,0,50037,50037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.9852,19.9852,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1638,179,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_SVPENG
2285472,10.42.0.211-72.247.70.190-45527-80-6,10.42.0.211,45527,72.247.70.190,80,6,29-06-2017 10:28,7406140,3,0,0,0,0,0,0,0,0,0,0,0,0,0.405069581,3703070,5156830,7349500,56639,7406140,3703070,5156830,7349500,56639,0,0,0,0,0,0,0,0,0,96,0,0.40507,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1006,-1,0,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKEJOBOFFER
1175746,10.42.0.211-13.107.3.128-49065-443-6,13.107.3.128,443,10.42.0.211,49065,6,08-07-2017 06:46,45,2,0,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,64,0,44444.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1025,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
560832,172.217.12.206-10.42.0.211-80-51608-6,172.217.12.206,80,10.42.0.211,51608,6,05-08-2017 08:13,44042,1,1,0,0,0,0,0,0,0,0,0,0,0,45.4111984,44042,0,44042,44042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22.7056,22.7056,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,175,1369,0,32,0,0,0,0,0,0,0,0,BENIGN
382590,10.42.0.151-104.192.110.245-53964-80-6,104.192.110.245,80,10.42.0.151,53964,6,14-06-2017 03:56,2723,1,1,0,0,0,0,0,0,0,0,0,0,0,734.484025,2723,0,2723,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,367.242,367.242,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,29,1369,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
1948765,10.42.0.151-10.42.0.1-24209-53-17,10.42.0.151,24209,10.42.0.1,53,17,21-08-2017 10:21,32385,1,1,33,49,33,33,33,0,49,49,49,0,2532.04,61.75698626,32385,0,32385,32385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30.8785,30.8785,33,49,38.3333,9.237604307,85.3333,0,0,0,0,0,0,0,0,1,57.5,33,49,32,0,0,0,0,0,0,1,33,1,49,-1,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
391404,10.42.0.211-10.42.0.1-53737-53-17,10.42.0.211,53737,10.42.0.1,53,17,15-06-2017 11:10,32570,1,1,30,72,30,30,30,0,72,72,72,0,3131.72,61.40620203,32570,0,32570,32570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.7031,30.7031,30,72,44,24.24871131,588,0,0,0,0,0,0,0,0,1,66,30,72,20,0,0,0,0,0,0,1,30,1,72,-1,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_YOUMI
2441233,10.42.0.151-10.42.0.1-60742-53-17,10.42.0.151,60742,10.42.0.1,53,17,30-06-2017 02:41,548500,1,1,32,90,32,32,32,0,90,90,90,0,222.425,3.646308113,548500,0,548500,548500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.82315,1.82315,32,90,51.3333,33.48631561,1121.33,0,0,0,0,0,0,0,0,1,77,32,90,20,0,0,0,0,0,0,1,32,1,90,-1,-1,0,20,0,0,0,0,0,0,0,0,SMSMALWARE_FAKEINST
77437,10.42.0.151-121.12.98.64-58051-80-6,10.42.0.151,58051,121.12.98.64,80,6,13-06-2017 11:59,38616800,2,0,0,0,0,0,0,0,0,0,0,0,0,0.051790987,38616800,0,38616800,38616758,38616800,38616800,0,38616800,38616800,0,0,0,0,0,0,0,0,0,40,0,0.051791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1643,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND
1332915,180.76.141.48-10.42.0.42-80-37745-6,10.42.0.42,37745,180.76.141.48,80,6,19-06-2017 09:33,523153,3,4,450,916,450,0,150,259.808,916,0,229,458,2611.09,13.38040688,87192.2,130946,256288,20,266706,133353,176801,258370,8336,267046,89015.3,154041,266887,20,0,0,0,0,104,136,5.73446,7.64595,0,916,170.75,339.8132891,115473,0,0,0,1,0,0,0,0,1,195.143,150,229,104,0,0,0,0,0,0,3,450,4,916,65535,400,1,32,0,0,0,0,0,0,0,0,BENIGN
1817398,10.42.0.151-52.84.29.244-40644-443-6,10.42.0.151,40644,52.84.29.244,443,6,29-08-2017 09:21,33,1,1,31,0,31,31,31,0,0,0,0,0,939394,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,30303,30303,0,31,20.6667,17.89785834,320.333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,126,126,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_RANSOMBO
1310901,172.217.2.97-10.42.0.211-443-53315-6,10.42.0.211,53315,172.217.2.97,443,6,19-06-2017 01:28,188726,7,6,805,1532,517,0,115,197.266,1374,0,255.333,551.665,12383,68.88293081,15727.2,18933.5,62939,31,188726,31454.3,28310.2,69171,654,130069,26013.8,28790.8,70334,31,0,0,0,0,232,200,37.0908,31.7921,0,1374,166.929,377.1132179,142214,0,0,0,1,0,0,0,0,0,179.769,115,255.333,232,0,0,0,0,0,0,7,805,6,1532,65535,349,3,32,0,0,0,0,0,0,0,0,BENIGN
2105240,10.42.0.1-10.42.0.42-53-63703-17,10.42.0.42,63703,10.42.0.1,53,17,23-06-2017 11:13,91605,1,1,39,267,39,39,39,0,267,267,267,0,3340.43,21.83286938,91605,0,91605,91605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.9164,10.9164,39,267,115,131.6358614,17328,0,0,0,0,0,0,0,0,1,172.5,39,267,32,0,0,0,0,0,0,1,39,1,267,-1,-1,0,32,0,0,0,0,0,0,0,0,SCAREWARE_AVPASS
223915,10.42.0.151-104.244.43.227-53724-443-6,10.42.0.151,53724,104.244.43.227,443,6,16-06-2017 11:03,10734500,17,13,1624,10074,433,0,95.5294,170.074,1448,0,774.923,639.688,1089.76,2.794723376,370156,1878390,10135200,4,599331,37458.2,39939,142762,6,10710900,892575,2914040,10143900,4,0,0,0,0,552,424,1.58368,1.21105,0,1448,377.355,545.3022739,297355,0,0,0,1,0,0,0,0,0,389.933,95.5294,774.923,552,0,0,0,0,0,0,17,1624,13,10074,65535,66,5,32,599331,0,599331,599331,10135200,0,10135200,10135200,ADWARE_GOOLIGAN
1401176,172.217.3.110-10.42.0.42-443-40962-17,10.42.0.42,40962,172.217.3.110,443,17,20-06-2017 02:18,15253800,8,8,3702,4904,1350,23,462.75,596.653,1350,28,613,654.297,564.186,1.048916414,1016920,3853600,14946500,25,15191000,2170140,5634030,14946500,57,15201900,2171700,5662310,15012400,25,0,0,0,0,256,256,0.524458,0.524458,23,1350,585.647,622.4819215,387484,0,0,0,0,0,0,0,0,1,622.25,462.75,613,256,0,0,0,0,0,0,8,3702,8,4904,-1,-1,7,32,244462,0,244462,244462,14946500,0,14946500,14946500,BENIGN
1997555,10.42.0.211-52.204.224.124-33411-80-6,52.204.224.124,80,10.42.0.211,33411,6,26-06-2017 03:04,4628,1,1,0,0,0,0,0,0,0,0,0,0,0,432.1521175,4628,0,4628,4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,216.076,216.076,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,126,1404,0,32,0,0,0,0,0,0,0,0,SCAREWARE_ANDROIDDEFENDER
1386819,183.79.248.124-10.42.0.211-443-44373-6,10.42.0.211,44373,183.79.248.124,443,6,20-06-2017 09:05,17474600,6,4,568,152,517,0,94.6667,207.904,152,0,38,76,41.2026,0.572257953,1941630,5555940,16756000,597,17474600,3494930,7511720,16931400,597,543091,181030,131317,311204,48599,0,0,0,0,200,136,0.343355,0.228903,0,517,65.4545,156.8013799,24586.7,0,0,0,1,0,0,0,0,0,72,94.6667,38,200,0,0,0,0,0,0,6,568,4,152,65535,32,2,32,0,0,0,0,0,0,0,0,BENIGN
10835,10.42.0.211-103.235.47.88-56409-80-6,10.42.0.211,56409,103.235.47.88,80,6,14-06-2017 07:12,1960060,2,0,0,0,0,0,0,0,0,0,0,0,0,1.020377968,1960060,0,1960060,1960058,1960060,1960060,0,1960060,1960060,0,0,0,0,0,0,0,0,0,40,0,1.02038,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_DOWGIN
1916879,10.42.0.42-123.59.190.237-60288-80-6,10.42.0.42,60288,123.59.190.237,80,6,28-08-2017 04:13,545556,3,7,386,6991,386,0,128.667,222.857,1460,0,998.714,691.519,13522,18.32992397,60617.3,112827,259436,3,263482,131741,183883,261766,1716,286513,47752.2,106243,263875,3,0,0,0,0,80,144,5.49898,12.8309,0,1460,670.636,710.8384166,505291,0,0,0,1,0,0,0,0,2,737.7,128.667,998.714,80,0,0,0,0,0,0,3,386,7,6991,65535,8190,1,20,0,0,0,0,0,0,0,0,RANSOMWARE_SVPENG
2555616,10.42.0.211-10.42.0.1-41660-53-17,10.42.0.211,41660,10.42.0.1,53,17,11-07-2017 02:10,31554,1,1,30,140,30,30,30,0,140,140,140,0,5387.59,63.38340622,31554,0,31554,31554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.6917,31.6917,30,140,66.6667,63.50852961,4033.33,0,0,0,0,0,0,0,0,1,100,30,140,32,0,0,0,0,0,0,1,30,1,140,-1,-1,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_PLANKTON
